"index","Category","ID","Name","PValue","QValueFDRBH","QValueFDRBY","QValueBonferroni","TotalGenes","GenesInTerm","GenesInQuery","GenesInTermInQuery","Source","URL","Cluster"
"1664","ToppCell","d713c603ee103a9eabdf1bd542765c7cbf225260","COVID-19-COVID-19_Convalescent-Myeloid-CD14+_Monocyte|COVID-19_Convalescent / Disease, condition lineage and cell class",3.76651540031843e-309,8.21826756668051e-306,8.96140752869899e-305,1.15055745933527e-304,44952,200,973,190,"Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/PBMC Atlas/disease comparison/Output by Disease by Condition by Lineage by Cell class_v2/d713c603ee103a9eabdf1bd542765c7cbf225260/morpheus","1"
"1665","ToppCell","a85894aa7899e2732a3cf4cbfadc5ca395cbcacf","systemic_lupus_erythematosus-managed-Myeloid-classical_monocyte|systemic_lupus_erythematosus / PBMC cell types (v2) per disease, treatment status, and sex",1.04460864521197e-308,2.12731068568601e-305,2.31967356135723e-304,3.19096602852902e-304,44952,198,973,189,"Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus","https://toppcell.cchmc.org/biosystems/go/index3/get/czidl/Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus/multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples/Output by disease by disease_state by Cell_class by cell_type_v2 by sex/a85894aa7899e2732a3cf4cbfadc5ca395cbcacf/morpheus","1"
"1666","ToppCell","624d01e1f687b8116d113e910e6010c6ecdc1c01","systemic_lupus_erythematosus-managed-Myeloid|systemic_lupus_erythematosus / PBMC cell types (v2) per disease, treatment status, and sex",2.04254717827254e-307,3.8996055409182e-304,4.2522288511295e-303,6.23936886546913e-303,44952,199,973,189,"Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus","https://toppcell.cchmc.org/biosystems/go/index3/get/czidl/Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus/multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples/Output by disease by disease_state by Cell_class by cell_type_v2 by sex/624d01e1f687b8116d113e910e6010c6ecdc1c01/morpheus","1"
"1667","ToppCell","172244415387e35747573c1b0a89b7e6fa7d1942","MS-Multiple_Sclerosis-Myeloid-CD14+_Monocyte|Multiple_Sclerosis / Disease, condition lineage and cell class",3.64900655752107e-306,6.55683548897625e-303,7.14973982516438e-302,1.11466203312596e-301,44952,200,973,189,"Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/PBMC Atlas/disease comparison/Output by Disease by Condition by Lineage by Cell class_v2/172244415387e35747573c1b0a89b7e6fa7d1942/morpheus","1"
"1668","ToppCell","27d24aa2fd4521cf7e410688ed3b11b2d9700dd2","Healthy-Classical_Monocyte|Healthy / disease group, cell group and cell class",3.08920925567017e-305,5.24255972960871e-302,5.71662018173325e-301,9.43660751329568e-301,44952,196,973,187,"PBMC Atlas of COVID-19 Patients (Arunachalam et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Arunachalam_et al._Science/Output by disease group by Cell group by Cell class/27d24aa2fd4521cf7e410688ed3b11b2d9700dd2/morpheus","1"
"1669","ToppCell","0110b976f98561ecd2e20ff6e7e3960a401bb7c2","PBMC-Control-Myeloid-Classical_Monocyte-Classical_Monocyte-cMono_2|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)",1.67618350761949e-303,2.56011888036263e-300,2.79161860120756e-299,5.12023776072526e-299,44952,195,973,186,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster-2/0110b976f98561ecd2e20ff6e7e3960a401bb7c2/morpheus","1"
"1670","ToppCell","050fc59b328391d6e3ce23051764a842dcbb3144","PBMC-Control-Myeloid-Classical_Monocyte-Classical_Monocyte-cMono_2|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)",1.67618350761949e-303,2.56011888036263e-300,2.79161860120756e-299,5.12023776072526e-299,44952,195,973,186,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster/050fc59b328391d6e3ce23051764a842dcbb3144/morpheus","1"
"1671","ToppCell","69e4727dda76aa13c4e95f10b9b217c3cd7478d8","MS-Multiple_Sclerosis-Myeloid|Multiple_Sclerosis / Disease, condition lineage and cell class",3.21933582091389e-303,4.27569788354159e-300,4.66232948649158e-299,9.83410513214566e-299,44952,200,973,188,"Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/PBMC Atlas/disease comparison/Output by Disease by Condition by Lineage by Cell class_v2/69e4727dda76aa13c4e95f10b9b217c3cd7478d8/morpheus","1"
"1672","ToppCell","874d1ad41b580c885a3c8522290e92d6eb693711","COVID-19-COVID-19_Convalescent-Myeloid|COVID-19_Convalescent / Disease, condition lineage and cell class",3.21933582091389e-303,4.27569788354159e-300,4.66232948649158e-299,9.83410513214566e-299,44952,200,973,188,"Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/PBMC Atlas/disease comparison/Output by Disease by Condition by Lineage by Cell class_v2/874d1ad41b580c885a3c8522290e92d6eb693711/morpheus","1"
"1673","ToppCell","175cd0abb24f9f4b9cd5425fede5a8da97d238d0","Sepsis-Leuk-UTI-Myeloid|Leuk-UTI / Disease, condition lineage and cell class",3.21933582091389e-303,4.27569788354159e-300,4.66232948649158e-299,9.83410513214566e-299,44952,200,973,188,"Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/PBMC Atlas/disease comparison/Output by Disease by Condition by Lineage by Cell class_v2/175cd0abb24f9f4b9cd5425fede5a8da97d238d0/morpheus","1"
"1674","ToppCell","45c6c1156ee41db051b873022a8a074f5730e95a","systemic_lupus_erythematosus-managed-Myeloid-classical_monocyte-female|systemic_lupus_erythematosus / PBMC cell types (v2) per disease, treatment status, and sex",1.05749656079879e-302,1.29213389770882e-299,1.40897559553322e-298,3.23033474427205e-298,44952,198,973,187,"Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus","https://toppcell.cchmc.org/biosystems/go/index3/get/czidl/Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus/multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples/Output by disease by disease_state by Cell_class by cell_type_v2 by sex/45c6c1156ee41db051b873022a8a074f5730e95a/morpheus","1"
"1675","ToppCell","128969698b2b0468cf5374f695e2d9fd02227d13","Multiple_Sclerosis-Myeloid-CD14_Mono|Multiple_Sclerosis / Disease, Lineage and Cell Type",1.05749656079879e-302,1.29213389770882e-299,1.40897559553322e-298,3.23033474427205e-298,44952,198,973,187,"Multiple Sclerosis","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/immune atlas/multiple sclerosis/Output by disease_v2 by Lineage by cell_type/128969698b2b0468cf5374f695e2d9fd02227d13/morpheus","1"
"1676","ToppCell","accfb3d8ad3f03f9302f2056ca16c1be6231a351","IIF-Myeloid-CD14_Mono|IIF / Disease, Lineage and Cell Type",1.7230464891612e-301,2.02438081170797e-298,2.20743621448202e-297,5.26339011044072e-297,44952,199,973,187,"Multiple Sclerosis","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/immune atlas/multiple sclerosis/Output by disease_v2 by Lineage by cell_type/accfb3d8ad3f03f9302f2056ca16c1be6231a351/morpheus","1"
"1677","ToppCell","0d96f456cc84ebb2543406fb2374c6d7cedd3c4d","Healthy-Classical_Monocyte|World / disease group, cell group and cell class",1.73983928758559e-300,1.96840261918063e-297,2.1463961726621e-296,5.31468707178771e-296,44952,195,973,185,"PBMC Atlas of COVID-19 Patients (Arunachalam et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Arunachalam_et al._Science/Output by disease group by Cell group by Cell class/0d96f456cc84ebb2543406fb2374c6d7cedd3c4d/morpheus","1"
"1678","ToppCell","ca58c62d7f732631af1f7cabaa785757d031c011","COVID-19_Convalescent-Myeloid-Classical_Monocyte|COVID-19_Convalescent / Disease group, lineage and cell class",9.20758925432507e-300,8.27247732211376e-297,9.02051922182979e-296,2.81264228951868e-295,44952,198,973,186,"Integration of 5 COVID-19 PBMC Datasets","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/PBMC Atlas/integration/Output by disease.group_v2 by Lineage by Cell.class-2/ca58c62d7f732631af1f7cabaa785757d031c011/morpheus","1"
"1679","ToppCell","e2ead6886548638f94e9302b8eb8d797ce454d41","PBMC-Convalescent-Myeloid-Classical_Monocyte|Convalescent / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)",9.20758925432507e-300,8.27247732211376e-297,9.02051922182979e-296,2.81264228951868e-295,44952,198,973,186,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster/e2ead6886548638f94e9302b8eb8d797ce454d41/morpheus","1"
"1680","ToppCell","5b31b6e008e05d6528656114fbe0ccae8ffe13b1","mild_COVID-19-Classical_Monocyte|mild_COVID-19 / disease group, cell group and cell class (v2)",9.20758925432507e-300,8.27247732211376e-297,9.02051922182979e-296,2.81264228951868e-295,44952,198,973,186,"PBMC Atlas of COVID-19 and Influenza Patients (Lee et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Lee et al._Science Immunology/Output by disease group by Cell group by Cell class-3/5b31b6e008e05d6528656114fbe0ccae8ffe13b1/morpheus","1"
"1681","ToppCell","abfef06ce9e400094de4e3fd809b09f83ad02db5","PBMC-Convalescent-Myeloid-Classical_Monocyte-Classical_Monocyte|Convalescent / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)",9.20758925432507e-300,8.27247732211376e-297,9.02051922182979e-296,2.81264228951868e-295,44952,198,973,186,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster/abfef06ce9e400094de4e3fd809b09f83ad02db5/morpheus","1"
"1682","ToppCell","d620ea1ee4e1b47a71059695df6c2b4793236ebc","remission-Classical_Monocyte|remission / disease stage, cell group and cell class",9.20758925432507e-300,8.27247732211376e-297,9.02051922182979e-296,2.81264228951868e-295,44952,198,973,186,"PBMC Atlas of COVID-19 Patients (Guo et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Guo et al._Nature Communication/Output by disease stage by Cell group by Cell class/d620ea1ee4e1b47a71059695df6c2b4793236ebc/morpheus","1"
"1683","ToppCell","708f9644362d300ecc477d76208e4957bb92487e","PBMC-Convalescent-Myeloid-Classical_Monocyte|Convalescent / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)",9.20758925432507e-300,8.27247732211376e-297,9.02051922182979e-296,2.81264228951868e-295,44952,198,973,186,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster-2/708f9644362d300ecc477d76208e4957bb92487e/morpheus","1"
"1684","ToppCell","711618d47281c07e89723482c28570449eb7c626","PBMC-Convalescent-Myeloid-Classical_Monocyte-Classical_Monocyte|Convalescent / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)",9.20758925432507e-300,8.27247732211376e-297,9.02051922182979e-296,2.81264228951868e-295,44952,198,973,186,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster-2/711618d47281c07e89723482c28570449eb7c626/morpheus","1"
"1685","ToppCell","96dfbcf5261286f17d9718b04ebb7b288d229b52","PBMC-Mild-Myeloid-Classical_Monocyte-Classical_Monocyte-cMono_2|Mild / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)",1.38481661251862e-298,1.14329710980017e-295,1.24668018462209e-294,4.23019930626061e-294,44952,199,973,186,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster-2/96dfbcf5261286f17d9718b04ebb7b288d229b52/morpheus","1"
"1686","ToppCell","87d513a521dd0359f4f79b01e9e97eacb0a3c6e2","PBMC-Mild-Myeloid-Classical_Monocyte-Classical_Monocyte-cMono_2|Mild / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)",1.38481661251862e-298,1.14329710980017e-295,1.24668018462209e-294,4.23019930626061e-294,44952,199,973,186,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster/87d513a521dd0359f4f79b01e9e97eacb0a3c6e2/morpheus","1"
"1687","ToppCell","45e9099a13becb1e235435ceaaffb92b82ce34ee","Healthy_donor-Classical_Monocyte|World / disease group, cell group and cell class (v2)",1.38481661251862e-298,1.14329710980017e-295,1.24668018462209e-294,4.23019930626061e-294,44952,199,973,186,"PBMC Atlas of COVID-19 and Influenza Patients (Lee et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Lee et al._Science Immunology/Output by disease group by Cell group by Cell class-3/45e9099a13becb1e235435ceaaffb92b82ce34ee/morpheus","1"
"1688","ToppCell","dc53d1c0d226ca22291a489c38e08a7ccdc3aeeb","normal-na-Myeloid-classical_monocyte-female|normal / PBMC cell types (v2) per disease, treatment status, and sex",4.9126107872782e-298,3.84783389023044e-295,4.1957757292906e-294,1.50065521718987e-293,44952,197,973,185,"Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus","https://toppcell.cchmc.org/biosystems/go/index3/get/czidl/Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus/multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples/Output by disease by disease_state by Cell_class by cell_type_v2 by sex/dc53d1c0d226ca22291a489c38e08a7ccdc3aeeb/morpheus","1"
"1689","ToppCell","b98ceb82fe2126bbeb2df87a7243be0f2c0ccfa8","normal-na-Myeloid-classical_monocyte|normal / PBMC cell types (v2) per disease, treatment status, and sex",4.9126107872782e-298,3.84783389023044e-295,4.1957757292906e-294,1.50065521718987e-293,44952,197,973,185,"Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus","https://toppcell.cchmc.org/biosystems/go/index3/get/czidl/Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus/multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples/Output by disease by disease_state by Cell_class by cell_type_v2 by sex/b98ceb82fe2126bbeb2df87a7243be0f2c0ccfa8/morpheus","1"
"1690","ToppCell","9fc8b8f16421b5d47e9d0e6d70d59208de5e5290","Sepsis-ICU-NoSEP-Myeloid|ICU-NoSEP / Disease, condition lineage and cell class",1.94370637988118e-297,1.41367616157692e-294,1.54150836471423e-293,5.93743987862305e-293,44952,200,973,186,"Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/PBMC Atlas/disease comparison/Output by Disease by Condition by Lineage by Cell class_v2/9fc8b8f16421b5d47e9d0e6d70d59208de5e5290/morpheus","1"
"1691","ToppCell","50d874971dabd3a3b26cc859d1977ffd01fad172","MS-IIF-Myeloid-CD14+_Monocyte|IIF / Disease, condition lineage and cell class",1.94370637988118e-297,1.41367616157692e-294,1.54150836471423e-293,5.93743987862305e-293,44952,200,973,186,"Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/PBMC Atlas/disease comparison/Output by Disease by Condition by Lineage by Cell class_v2/50d874971dabd3a3b26cc859d1977ffd01fad172/morpheus","1"
"1692","ToppCell","e0c446b35ad88f1c04c7362f41615abb3df4fb8d","MS-IIF-Myeloid|IIF / Disease, condition lineage and cell class",1.94370637988118e-297,1.41367616157692e-294,1.54150836471423e-293,5.93743987862305e-293,44952,200,973,186,"Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/PBMC Atlas/disease comparison/Output by Disease by Condition by Lineage by Cell class_v2/e0c446b35ad88f1c04c7362f41615abb3df4fb8d/morpheus","1"
"1693","ToppCell","3973bbc1bfb5b08dd1becd5e4bb5899b15df9e55","PBMC-Convalescent-Myeloid|Convalescent / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)",7.35125304262347e-297,4.99019392651154e-294,5.44143410516521e-293,2.24558726693019e-292,44952,198,973,185,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster/3973bbc1bfb5b08dd1becd5e4bb5899b15df9e55/morpheus","1"
"1694","ToppCell","20016bfa7e651f3d22d6148469737b50369c149b","COVID-19_Convalescent-Myeloid|COVID-19_Convalescent / Disease group, lineage and cell class",7.35125304262347e-297,4.99019392651154e-294,5.44143410516521e-293,2.24558726693019e-292,44952,198,973,185,"Integration of 5 COVID-19 PBMC Datasets","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/PBMC Atlas/integration/Output by disease.group_v2 by Lineage by Cell.class-2/20016bfa7e651f3d22d6148469737b50369c149b/morpheus","1"
"1695","ToppCell","7e348a21c0ad6e15b4d2a58810428ab28ff8ff47","PBMC-Convalescent-Myeloid|Convalescent / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)",7.35125304262347e-297,4.99019392651154e-294,5.44143410516521e-293,2.24558726693019e-292,44952,198,973,185,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster-2/7e348a21c0ad6e15b4d2a58810428ab28ff8ff47/morpheus","1"
"1696","ToppCell","46491e8e76aa4d7ada036946f93cf71609c85462","10x5'-Liver-Myeloid_Monocytic-Classical_monocytes|Liver / Manually curated celltypes from each tissue",1.0266287489152e-295,6.53342258189849e-293,7.12420979708328e-292,3.13604283931128e-291,44952,199,973,185,"Cross-tissue immune cell analysis reveals tissue-specific features in humans","https://toppcell.cchmc.org/biosystems/go/index3/get/czidl/Cross-tissue immune cell analysis reveals tissue-specific features in humans/Global/Output by AssayGroup by tissue_group by Lineage_subgroupMC by Celltype_ManCurate_v3-2/46491e8e76aa4d7ada036946f93cf71609c85462/morpheus","1"
"1697","ToppCell","47ae2b655963a764430eb08b15c4b646e1249e12","Leuk-UTI-Myeloid|Leuk-UTI / Disease, Lineage and Cell Type",1.0266287489152e-295,6.53342258189849e-293,7.12420979708328e-292,3.13604283931128e-291,44952,199,973,185,"Sepsis Atlas","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/immune atlas/sepsis/Output by Disease_pheno by Lineage by cell_type-2/47ae2b655963a764430eb08b15c4b646e1249e12/morpheus","1"
"1698","ToppCell","e27b9dfd671c40c475b46dd0ff3195e1185efe77","IIF-Myeloid|IIF / Disease, Lineage and Cell Type",1.0266287489152e-295,6.53342258189849e-293,7.12420979708328e-292,3.13604283931128e-291,44952,199,973,185,"Multiple Sclerosis","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/immune atlas/multiple sclerosis/Output by disease_v2 by Lineage by cell_type/e27b9dfd671c40c475b46dd0ff3195e1185efe77/morpheus","1"
"1699","ToppCell","4d70995b4dd6365b0c3cda3663a82efdb4870d19","PBMC_fresh-frozen-Severe-critical_convalescent_d14-21-Myeloid-Monocytic|Severe-critical_convalescent_d14-21 / Compartment, severity and other cell annotations on 10x 3' data (130k)",5.4136583804034e-294,3.24256906953299e-291,3.53577960759635e-290,1.65371022546183e-289,44952,198,973,184,"Large Scale COVID-19 Single Cell Data (Ren et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data/Output by Compartment_group by Severity_Stage group by Lineage by Cell class by Cell type by cell_type_ontology_term_id by Cell subtype-3/4d70995b4dd6365b0c3cda3663a82efdb4870d19/morpheus","1"
